id,id_transfermarkt,club_tm,nome,cognome,data_nascita,scadenza_contratto,id_giocatore,aggiornato_il
3143,216569.0,Juventus Football Club,Jérémie,Boga,1997-01-03,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3144,845654.0,Juventus Football Club,Kenan,Yıldız,2005-05-04,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3145,934878.0,Juventus Football Club,Jeff,Ekhator,2006-11-11,2031-06-30,,2026-09-08 22:24:25.793988+00:00
3146,455661.0,Juventus Football Club,Nick,Woltemade,2002-02-14,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3147,486031.0,Juventus Football Club,Nico,González,1998-04-06,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3148,487474.0,Juventus Football Club,Francisco,Conceição,2002-12-14,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3149,496857.0,Juventus Football Club,Edon,Zhegrova,1999-03-31,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3150,191891.0,Juventus Football Club,Arkadiusz,Milik,1994-02-28,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3151,59377.0,Associazione Calcio Fiorentina,David,de Gea,1990-11-07,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3152,950393.0,Associazione Calcio Fiorentina,,Viery,2005-01-02,2031-06-30,,2026-09-08 22:24:25.793988+00:00
3153,741257.0,Associazione Calcio Fiorentina,Álex,Jiménez,2005-05-08,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3154,471936.0,Associazione Calcio Fiorentina,Oliver,Christensen,1999-03-22,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3155,1186245.0,Associazione Calcio Fiorentina,Víctor,Valdepeñas,2006-10-20,,,2026-09-08 22:24:25.793988+00:00
3156,1279526.0,Associazione Calcio Fiorentina,Christ,Inao Oulaï,2006-04-06,,,2026-09-08 22:24:25.793988+00:00
3157,346561.0,Associazione Calcio Fiorentina,Luca,Ranieri,1999-04-23,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3158,651005.0,Associazione Calcio Fiorentina,Cher,Ndour,2004-07-27,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3159,282144.0,Associazione Calcio Fiorentina,Marin,Pongracic,1997-09-11,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3160,547985.0,Associazione Calcio Fiorentina,Fabiano,Parisi,2000-11-09,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3161,401529.0,Associazione Calcio Fiorentina,,Dodô,1998-11-17,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3162,537602.0,Associazione Calcio Fiorentina,,João Mário,2000-01-03,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3163,855308.0,Associazione Calcio Fiorentina,Arthur,Atta,2003-01-14,2031-06-30,,2026-09-08 22:24:25.793988+00:00
3164,568559.0,Associazione Calcio Fiorentina,Radu,Drăgușin,2002-02-03,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3165,135747.0,Associazione Calcio Fiorentina,Luca,Lezzerini,1995-03-24,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3166,426620.0,Associazione Calcio Fiorentina,Pedro,Gonçalves,1998-06-28,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3167,432090.0,Associazione Calcio Fiorentina,Nicolò,Fagioli,2001-02-12,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3168,1350478.0,Associazione Calcio Fiorentina,Federico,Croci,2010-07-01,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3169,856530.0,Associazione Calcio Fiorentina,Mateo,Pellegrino,2001-10-22,2031-06-30,,2026-09-08 22:24:25.793988+00:00
3170,459128.0,Associazione Calcio Fiorentina,Marco,Brescianini,2000-01-20,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3171,595809.0,Associazione Calcio Fiorentina,,Beto,1998-01-31,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3172,627626.0,Associazione Calcio Fiorentina,Wilfried,Gnonto,2003-11-05,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3173,386455.0,Associazione Calcio Fiorentina,Riccardo,Sottil,1999-06-03,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3174,1057316.0,Associazione Calcio Fiorentina,Franco,Mastantuono,2007-08-14,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3175,934527.0,Associazione Calcio Fiorentina,Alieu,Njie,2005-05-14,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3176,244192.0,Associazione Sportiva Roma,Pierluigi,Gollini,1995-03-18,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3177,338670.0,Associazione Sportiva Roma,Mile,Svilar,1999-08-27,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3178,495722.0,Associazione Sportiva Roma,Devis,Vásquez,1998-05-12,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3179,669380.0,Associazione Sportiva Roma,Konstantinos,Koulierakis,2003-11-28,2031-06-30,,2026-09-08 22:24:25.793988+00:00
3180,281769.0,Associazione Sportiva Roma,Mario,Hermoso,1995-06-18,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3181,256448.0,Associazione Sportiva Roma,Gianluca,Mancini,1996-04-17,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3182,701819.0,Associazione Sportiva Roma,Daniele,Ghilardi,2003-01-06,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3183,371149.0,Associazione Sportiva Roma,Evan,Ndicka,1999-08-20,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3184,199248.0,Associazione Sportiva Roma,Bryan,Cristante,1995-03-03,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3185,424042.0,Associazione Sportiva Roma,Nahuel,Molina,1998-04-06,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3186,942004.0,Associazione Sportiva Roma,Giorgio,De Marzi,2007-04-18,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3187,575998.0,Associazione Sportiva Roma,Leonardo,Balerdi,1999-01-26,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3188,485584.0,Associazione Sportiva Roma,Anass,Salah-Eddine,2002-01-18,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3189,1175298.0,Associazione Sportiva Roma,Emanuele,Lulli,2007-08-17,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3190,964580.0,Associazione Sportiva Roma,,Wesley,2003-09-06,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3191,557407.0,Associazione Sportiva Roma,Devyne,Rensch,2003-01-18,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3192,624690.0,Associazione Sportiva Roma,Manu,Koné,2001-05-17,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3193,813137.0,Associazione Sportiva Roma,Niccolò,Pisilli,2004-09-23,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3194,957653.0,Associazione Sportiva Roma,Rodrigo,Mora,2007-05-05,2031-06-30,,2026-09-08 22:24:25.793988+00:00
3195,668951.0,Associazione Sportiva Roma,Matías,Soulé,2003-04-15,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3196,326029.0,Associazione Sportiva Roma,Donyell,Malen,1999-01-19,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3197,849520.0,Associazione Sportiva Roma,Santiago,Castro,2004-09-18,2031-06-30,,2026-09-08 22:24:25.793988+00:00
3198,206050.0,Associazione Sportiva Roma,Paulo,Dybala,1993-11-15,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3199,133179.0,Associazione Sportiva Roma,Marten,de Roon,1991-03-29,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3200,286297.0,Associazione Sportiva Roma,Lorenzo,Pellegrini,1996-06-19,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3201,814473.0,Parma Calcio 1913,Giovanni,Daffara,2004-12-05,2031-06-30,,2026-09-08 22:24:25.793988+00:00
3202,357983.0,Parma Calcio 1913,Simone,Ghidotti,2000-03-19,,,2026-09-08 22:24:25.793988+00:00
3203,528181.0,Parma Calcio 1913,Edoardo,Corvi,2001-03-23,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3204,329145.0,Parma Calcio 1913,,Diego Carlos,1993-03-15,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3205,1159864.0,Parma Calcio 1913,Mariano,Troilo,2003-06-28,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3206,466802.0,Parma Calcio 1913,Adrián,Bernabé,2001-05-26,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3207,932187.0,Parma Calcio 1913,Sascha,Britschgi,2006-08-27,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3208,673514.0,Parma Calcio 1913,Abdoulaye,Ndiaye,2002-04-10,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3209,1009616.0,Parma Calcio 1913,Dominik,Drobnic,2007-04-05,,,2026-09-08 22:24:25.793988+00:00
3210,731491.0,Parma Calcio 1913,Franco,Carboni,2003-04-04,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3211,707844.0,Parma Calcio 1913,Mandela,Keita,2002-05-10,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3212,625202.0,Parma Calcio 1913,Lautaro,Valenti,1999-01-14,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3213,445126.0,Parma Calcio 1913,Emanuele,Valeri,1998-12-07,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3214,430280.0,Parma Calcio 1913,Hans,Nicolussi Caviglia,2000-06-18,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3215,392956.0,Parma Calcio 1913,Enrico,Delprato,1999-11-10,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3216,280387.0,Parma Calcio 1913,Vincent,Sierro,1995-10-08,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3217,668512.0,Parma Calcio 1913,David,Romero,2003-03-25,2031-06-30,,2026-09-08 22:24:25.793988+00:00
3218,1087009.0,Parma Calcio 1913,Abdou-Salam,Konate,2006-11-25,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3219,999127.0,Parma Calcio 1913,Benja,Cremaschi,2005-03-02,2031-06-30,,2026-09-08 22:24:25.793988+00:00
3220,840149.0,Parma Calcio 1913,Matija,Frigan,2003-02-11,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3221,862606.0,Parma Calcio 1913,Nesta,Elphege,2001-01-09,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3222,962149.0,Parma Calcio 1913,Ousmane,Diallo,2007-06-12,2031-06-30,,2026-09-08 22:24:25.793988+00:00
3223,1043646.0,Parma Calcio 1913,Christian,Ordóñez,2004-07-24,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3224,649016.0,Parma Calcio 1913,El Bilal,Touré,2001-10-03,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3225,633668.0,Parma Calcio 1913,Giovanni,Fabbian,2003-01-14,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3226,1231230.0,Parma Calcio 1913,Thomás,De Martis,2008-06-26,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3227,1058366.0,Parma Calcio 1913,Simone,Lontani,2008-01-18,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3228,300532.0,Parma Calcio 1913,Pontus,Almqvist,1999-07-10,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3229,494805.0,Venezia Football Club,Alessio,Pozzi,2000-12-14,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3230,370998.0,Venezia Football Club,Bartol,Franjic,2000-01-14,,,2026-09-08 22:24:25.793988+00:00
3231,241923.0,Venezia Football Club,Lorenzo,Montipò,1996-02-20,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3232,913660.0,Venezia Football Club,Redouane,Halhal,2003-03-05,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3233,1144700.0,Venezia Football Club,Matías,Moreno,2003-09-24,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3234,467563.0,Venezia Football Club,Armel,Bella-Kotchap,2001-12-11,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3235,552223.0,Venezia Football Club,Filip,Stanković,2002-02-25,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3236,707809.0,Venezia Football Club,Joël,Schingtienne,2002-08-14,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3237,1371198.0,Venezia Football Club,Ale,Gomes,2008-02-14,2031-06-30,,2026-09-08 22:24:25.793988+00:00
3238,121985.0,Venezia Football Club,,Juan Jesus,1991-06-10,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3239,155038.0,Venezia Football Club,Matteo,Grandi,1992-10-12,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3240,282169.0,Venezia Football Club,Marin,Šverko,1998-02-04,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3241,1321938.0,Venezia Football Club,Rufai,Mohammed,2006-03-15,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3242,507486.0,Venezia Football Club,Simon,Sohm,2001-04-11,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3243,917375.0,Venezia Football Club,Antoine,Hainaut,2002-02-18,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3244,487836.0,Venezia Football Club,Simone,Panada,2002-06-02,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3245,367466.0,Venezia Football Club,Thierry,Correia,1999-03-09,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3246,527698.0,Venezia Football Club,Kike,Pérez,1997-02-14,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3248,228444.0,Venezia Football Club,Ridgeciano,Haps,1993-06-12,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3249,1126888.0,Venezia Football Club,Lamine,Fanne,2004-01-30,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3250,250153.0,Venezia Football Club,Pasquale,Mazzocchi,1995-07-27,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3251,504209.0,Venezia Football Club,Gianluca,Busio,2002-05-28,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3252,334835.0,Venezia Football Club,Toma,Bašić,1996-11-25,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3253,488996.0,Venezia Football Club,Thórir Jóhann,Helgason,2000-09-28,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3254,744621.0,Venezia Football Club,Matteo,Dagasso,2004-04-01,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3255,184894.0,Venezia Football Club,Alfred,Duncan,1993-03-10,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3256,439914.0,Venezia Football Club,John,Yeboah,2000-06-23,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3257,307800.0,Venezia Football Club,Lion,Lauberbach,1998-02-15,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3258,1372355.0,Venezia Football Club,Mohamed Malang,Touré,2006-12-31,,,2026-09-08 22:24:25.793988+00:00
3259,607034.0,Venezia Football Club,Akor,Adams,2000-01-29,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3260,903706.0,Venezia Football Club,Albion,Rrahmani,2000-08-31,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3261,1148082.0,Venezia Football Club,Kornel,Lisman,2006-02-20,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3262,364206.0,Venezia Football Club,Andrea,Adorante,2000-02-05,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3263,1130743.0,Venezia Football Club,Lorenzo,Berardi,2006-04-05,2031-06-30,,2026-09-08 22:24:25.793988+00:00
3264,1066206.0,Venezia Football Club,Toni,Fernández,2008-07-15,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3265,543666.0,Unione Sportiva Sassuolo Calcio,Stefano,Turati,2001-09-05,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3266,323255.0,Unione Sportiva Sassuolo Calcio,Giacomo,Satalino,1999-05-20,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3267,1168024.0,Unione Sportiva Sassuolo Calcio,Lorenzo,Nyarko,2007-10-20,,,2026-09-08 22:24:25.793988+00:00
3268,371021.0,Unione Sportiva Sassuolo Calcio,Arijanet,Murić,1998-11-07,,,2026-09-08 22:24:25.793988+00:00
3269,546926.0,Unione Sportiva Sassuolo Calcio,Jay,Idzes,2000-06-02,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3270,655525.0,Unione Sportiva Sassuolo Calcio,Yeferson,Paz,2002-06-13,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3271,724106.0,Unione Sportiva Sassuolo Calcio,Luca,Lipani,2005-05-18,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3272,238266.0,Unione Sportiva Sassuolo Calcio,Duje,Caleta-Car,1996-09-17,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3273,490423.0,Unione Sportiva Sassuolo Calcio,Ignace,Van der Brempt,2002-04-01,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3274,1019116.0,Unione Sportiva Sassuolo Calcio,Giorgio,Vezzosi,2007-01-14,,,2026-09-08 22:24:25.793988+00:00
3275,567129.0,Unione Sportiva Sassuolo Calcio,Josh,Doig,2002-05-18,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3276,646747.0,Unione Sportiva Sassuolo Calcio,Rafa,Obrador,2004-02-24,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3277,691825.0,Unione Sportiva Sassuolo Calcio,Edoardo,Pieragnolo,2003-01-03,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3278,520530.0,Unione Sportiva Sassuolo Calcio,Fali,Candé,1998-01-24,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3279,660746.0,Unione Sportiva Sassuolo Calcio,Fedde,Leysen,2003-07-09,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3280,406632.0,Unione Sportiva Sassuolo Calcio,Cas,Odenthal,2000-09-26,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3281,345458.0,Unione Sportiva Sassuolo Calcio,Sebastian,Walukiewicz,2000-04-05,,,2026-09-08 22:24:25.793988+00:00
3282,982267.0,Unione Sportiva Sassuolo Calcio,Ibrahim,Sulemana,2003-05-22,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3283,74683.0,Unione Sportiva Sassuolo Calcio,Nemanja,Matić,1988-08-01,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3284,564785.0,Unione Sportiva Sassuolo Calcio,Kristian,Thorstvedt,1999-03-13,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3285,579930.0,Unione Sportiva Sassuolo Calcio,Armand,Laurienté,1998-12-04,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3286,746891.0,Unione Sportiva Sassuolo Calcio,Cristian,Volpato,2003-11-15,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3287,944570.0,Unione Sportiva Sassuolo Calcio,Vasilije,Adžić,2006-05-12,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3288,1170286.0,Unione Sportiva Sassuolo Calcio,Darryl,Bakola,2007-11-30,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3289,390163.0,Unione Sportiva Sassuolo Calcio,Andrea,Ghion,2000-02-23,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3290,961022.0,Unione Sportiva Sassuolo Calcio,Benja,Domínguez,2003-09-19,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3291,921655.0,Unione Sportiva Sassuolo Calcio,Ismaël,Koné,2002-06-16,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3292,177843.0,Unione Sportiva Sassuolo Calcio,Domenico,Berardi,1994-08-01,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3293,919669.0,Unione Sportiva Sassuolo Calcio,Simone,Cinquegrano,2004-06-25,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3294,441515.0,Unione Sportiva Sassuolo Calcio,Daniel,Boloca,1998-12-22,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3295,372720.0,Unione Sportiva Sassuolo Calcio,Nicholas,Pierini,1998-08-06,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3296,538918.0,Unione Sportiva Sassuolo Calcio,Sebastiano,Esposito,2002-07-02,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3297,647280.0,Unione Sportiva Sassuolo Calcio,Kieron,Bowie,2002-09-21,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3298,655207.0,Unione Sportiva Sassuolo Calcio,Laurs,Skjellerup,2002-08-12,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3299,435406.0,Associazione Calcio Monza,Demba,Thiam,1998-03-05,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3300,227347.0,Associazione Calcio Monza,Valentin,Antov,2000-11-09,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3301,1046867.0,Associazione Calcio Monza,Jan,Ziolkowski,2005-06-05,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3302,957822.0,Associazione Calcio Monza,Eddy,Kouadio,2006-05-07,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3303,481834.0,Associazione Calcio Monza,Andrea,Carboni,2001-02-04,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3304,567454.0,Associazione Calcio Monza,Lorenzo,Lucchesi,2003-05-09,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3305,906160.0,Associazione Calcio Monza,Saba,Goglichidze,2004-06-25,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3306,1009618.0,Associazione Calcio Monza,Aljaz,Strajnar,2007-08-16,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3307,1041129.0,Associazione Calcio Monza,Yvan,Maye,2006-03-21,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3308,730531.0,Associazione Calcio Monza,Noel,Törnqvist,2002-02-01,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3309,332179.0,Associazione Calcio Monza,Matteo,Pessina,1997-04-21,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3310,314944.0,Associazione Calcio Monza,Ricardo,Mangas,1998-03-19,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3311,891869.0,Associazione Calcio Monza,Leonardo,Colombo,2005-06-04,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3312,1143375.0,Associazione Calcio Monza,,Foe Ondoa,2005-12-12,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3313,969192.0,Associazione Calcio Monza,Ebenezer,Akinsanmiro,2004-11-25,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3314,392959.0,Associazione Calcio Monza,Andrea,Colpani,1999-05-11,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3315,1167990.0,Associazione Calcio Monza,Mathis,Mout,2007-08-06,,,2026-09-08 22:24:25.793988+00:00
3316,377042.0,Associazione Calcio Monza,Michael,Folorunsho,1998-02-07,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3317,255838.0,Associazione Calcio Monza,Patrick,Ciurria,1995-02-09,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3318,1045124.0,Associazione Calcio Monza,Jay,Robinson,2007-03-15,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3319,461019.0,Associazione Calcio Monza,Samuele,Birindelli,1999-07-19,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3320,335516.0,Associazione Calcio Monza,Idrissa,Touré,1998-04-29,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3321,238752.0,Associazione Calcio Monza,Keita,Baldé,1995-03-08,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3322,1010150.0,Associazione Calcio Monza,Adam,Bakoune,2006-02-06,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3323,931900.0,Associazione Calcio Monza,Gustavo,Varela,2005-01-30,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3324,347253.0,Associazione Calcio Monza,Dany,Mota,1998-05-02,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3325,265078.0,Associazione Calcio Monza,Patrick,Cutrone,1998-01-03,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3326,358032.0,Associazione Calcio Monza,Cyril,Ngonge,2000-05-26,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3327,724069.0,Associazione Calcio Monza,Kevin,Martins,2005-01-31,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3328,661132.0,Associazione Calcio Monza,Exequiel,Zeballos,2002-04-24,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3329,670845.0,Associazione Calcio Monza,Omari,Forson,2004-07-20,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3330,462699.0,Genoa Cricket and Football Club,Franz,Stolz,2001-02-14,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3331,890385.0,Genoa Cricket and Football Club,Sebastian,Otoa,2004-05-13,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3332,315121.0,Genoa Cricket and Football Club,Justin,Bijlow,1998-01-22,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3333,818448.0,Genoa Cricket and Football Club,Alessandro,Marcandalli,2002-10-25,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3334,312773.0,Genoa Cricket and Football Club,Daniele,Sommariva,1997-07-18,,,2026-09-08 22:24:25.793988+00:00
3335,532937.0,Genoa Cricket and Football Club,Johan,Vásquez,1998-10-22,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3336,367284.0,Genoa Cricket and Football Club,Leo,Østigård,1999-11-28,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3337,1105948.0,Genoa Cricket and Football Club,Mamedi,Doucouré,2007-01-19,,,2026-09-08 22:24:25.793988+00:00
3338,1438038.0,Genoa Cricket and Football Club,Marcelo,Vaz,2007-07-31,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3339,1295778.0,Genoa Cricket and Football Club,Samuel,Wiafe,2008-06-22,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3340,726114.0,Genoa Cricket and Football Club,Mario,Mitaj,2003-08-06,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3341,1082774.0,Genoa Cricket and Football Club,,Amorim,2005-05-18,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3342,715894.0,Genoa Cricket and Football Club,David,Puczka,2005-01-26,2031-06-30,,2026-09-08 22:24:25.793988+00:00
3343,566615.0,Genoa Cricket and Football Club,Mikael Egill,Ellertsson,2002-03-11,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3344,391065.0,Genoa Cricket and Football Club,Hamed,Traoré,2000-02-16,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3345,531957.0,Genoa Cricket and Football Club,Cody,Drameh,2001-12-08,,,2026-09-08 22:24:25.793988+00:00
3346,212723.0,Genoa Cricket and Football Club,Djibril,Sow,1997-02-06,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3347,641537.0,Genoa Cricket and Football Club,Tommaso,Baldanzi,2003-03-23,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3348,272812.0,Genoa Cricket and Football Club,Kingsley,Ehizibue,1995-05-25,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3349,1172166.0,Genoa Cricket and Football Club,Franz-Ethan,Meichtry,2005-07-08,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3350,503871.0,Genoa Cricket and Football Club,Morten,Frendrup,2001-04-07,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3351,167491.0,Genoa Cricket and Football Club,Stefano,Sabelli,1993-01-13,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3352,1355385.0,Genoa Cricket and Football Club,,Robinho Junior,2007-12-17,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3353,1061820.0,Genoa Cricket and Football Club,Lorenzo,Venturino,2006-06-22,2029-06-30,,2026-09-08 22:24:25.793988+00:00
