id,id_transfermarkt,club_tm,nome,cognome,data_nascita,scadenza_contratto,id_giocatore,aggiornato_il
801,360518.0,Juventus Football Club,Teun,Koopmeiners,1998-02-28,2029-06-30,,2026-09-02 22:15:53.956921+00:00
802,845654.0,Juventus Football Club,Kenan,Yıldız,2005-05-04,2030-06-30,,2026-09-02 22:15:53.956921+00:00
803,265088.0,Juventus Football Club,Manuel,Locatelli,1998-01-08,2030-06-30,,2026-09-02 22:15:53.956921+00:00
804,191891.0,Juventus Football Club,Arkadiusz,Milik,1994-02-28,2027-06-30,,2026-09-02 22:15:53.956921+00:00
805,487969.0,Juventus Football Club,Randal,Kolo Muani,1998-12-05,2031-06-30,,2026-09-02 22:15:53.956921+00:00
806,934878.0,Juventus Football Club,Jeff,Ekhator,2006-11-11,2031-06-30,,2026-09-02 22:15:53.956921+00:00
807,455661.0,Juventus Football Club,Nick,Woltemade,2002-02-14,2027-06-30,,2026-09-02 22:15:53.956921+00:00
808,652054.0,Bologna Football Club 1909,Martin,Vitík,2003-01-21,2029-06-30,,2026-09-02 22:15:53.956921+00:00
809,992569.0,Bologna Football Club 1909,Massimo,Pessina,2007-12-25,2029-06-30,,2026-09-02 22:15:53.956921+00:00
810,1129198.0,Bologna Football Club 1909,Eivind,Helland,2005-04-25,2030-06-30,,2026-09-02 22:15:53.956921+00:00
811,80894.0,Bologna Football Club 1909,Lukasz,Skorupski,1991-05-05,2027-06-30,,2026-09-02 22:15:53.956921+00:00
812,389837.0,Bologna Football Club 1909,Nicolò,Casale,1998-02-14,2028-06-30,,2026-09-02 22:15:53.956921+00:00
813,1018026.0,Bologna Football Club 1909,Ukko,Happonen,2007-03-13,,,2026-09-02 22:15:53.956921+00:00
814,464469.0,Bologna Football Club 1909,Torbjørn,Heggem,1999-01-12,2029-06-30,,2026-09-02 22:15:53.956921+00:00
815,368891.0,Bologna Football Club 1909,Arthur,Theate,2000-05-25,2027-06-30,,2026-09-02 22:15:53.956921+00:00
816,392966.0,Bologna Football Club 1909,Nadir,Zortea,1999-06-19,2029-06-30,,2026-09-02 22:15:53.956921+00:00
817,929899.0,Bologna Football Club 1909,Rahim,Alhassane,2002-01-01,2030-06-30,,2026-09-02 22:15:53.956921+00:00
818,392538.0,Bologna Football Club 1909,Tommaso,Pobega,1999-07-15,2028-06-30,,2026-09-02 22:15:53.956921+00:00
819,496745.0,Bologna Football Club 1909,Emil,Holm,2000-05-13,2028-06-30,,2026-09-02 22:15:53.956921+00:00
820,341227.0,Bologna Football Club 1909,Juan,Miranda,2000-01-19,2028-06-30,,2026-09-02 22:15:53.956921+00:00
821,345590.0,Bologna Football Club 1909,Jens,Odgaard,1999-03-31,2029-06-30,,2026-09-02 22:15:53.956921+00:00
822,1283311.0,Bologna Football Club 1909,Mikel,Amondarain,2005-01-06,2031-06-30,,2026-09-02 22:15:53.956921+00:00
823,531065.0,Bologna Football Club 1909,Oussama,El Azzouzi,2001-05-29,2027-06-30,,2026-09-02 22:15:53.956921+00:00
824,316934.0,Bologna Football Club 1909,Nikola,Moro,1998-03-12,2027-06-30,,2026-09-02 22:15:53.956921+00:00
825,428563.0,Bologna Football Club 1909,Lewis,Ferguson,1999-08-24,2028-06-30,,2026-09-02 22:15:53.956921+00:00
826,459151.0,Bologna Football Club 1909,Nicolò,Cambiaghi,2000-12-28,2029-06-30,,2026-09-02 22:15:53.956921+00:00
827,33571.0,Bologna Football Club 1909,Lorenzo,De Silvestri,1988-05-23,2027-06-30,,2026-09-02 22:15:53.956921+00:00
828,367992.0,Bologna Football Club 1909,Jesper,Karlsson,1998-07-25,2028-06-30,,2026-09-02 22:15:53.956921+00:00
829,432092.0,Bologna Football Club 1909,Roberto,Piccoli,2001-01-27,2027-06-30,,2026-09-02 22:15:53.956921+00:00
830,368482.0,Bologna Football Club 1909,Riccardo,Orsolini,1997-01-24,2031-06-30,,2026-09-02 22:15:53.956921+00:00
831,654991.0,Bologna Football Club 1909,Samuel,Mbangula,2004-01-16,2027-06-30,,2026-09-02 22:15:53.956921+00:00
832,343537.0,Bologna Football Club 1909,Artem,Dovbyk,1997-06-21,2027-06-30,,2026-09-02 22:15:53.956921+00:00
833,678035.0,Bologna Football Club 1909,Jay,Enem,2003-03-11,2030-06-30,,2026-09-02 22:15:53.956921+00:00
834,197300.0,Bologna Football Club 1909,Federico,Bernardeschi,1994-02-16,2027-06-30,,2026-09-02 22:15:53.956921+00:00
835,441986.0,Football Club Internazionale Milano S.p.A.,Yann,Bisseck,2000-11-29,2031-06-30,,2026-09-02 22:15:53.956921+00:00
836,388516.0,Football Club Internazionale Milano S.p.A.,Josep,Martínez,1998-05-27,2029-06-30,,2026-09-02 22:15:53.956921+00:00
837,70580.0,Football Club Internazionale Milano S.p.A.,Raffaele,Di Gennaro,1993-10-03,2027-06-30,,2026-09-02 22:15:53.956921+00:00
838,315853.0,Football Club Internazionale Milano S.p.A.,Alessandro,Bastoni,1999-04-13,2028-06-30,,2026-09-02 22:15:53.956921+00:00
839,284730.0,Football Club Internazionale Milano S.p.A.,Manuel,Akanji,1995-07-19,2028-06-30,,2026-09-02 22:15:53.956921+00:00
840,197929.0,Football Club Internazionale Milano S.p.A.,Ivan,Provedel,1994-03-17,2029-06-30,,2026-09-02 22:15:53.956921+00:00
841,126414.0,Football Club Internazionale Milano S.p.A.,Hakan,Çalhanoğlu,1994-02-08,2027-06-30,,2026-09-02 22:15:53.956921+00:00
842,780136.0,Football Club Internazionale Milano S.p.A.,Aleksandar,Stanković,2005-08-03,2031-06-30,,2026-09-02 22:15:53.956921+00:00
843,353366.0,Football Club Internazionale Milano S.p.A.,Benjamin,Pavard,1996-03-28,2028-06-30,,2026-09-02 22:15:53.956921+00:00
844,585982.0,Football Club Internazionale Milano S.p.A.,,Carlos Augusto,1999-01-07,2028-06-30,,2026-09-02 22:15:53.956921+00:00
845,483348.0,Football Club Internazionale Milano S.p.A.,Djed,Spence,2000-08-09,2031-06-30,,2026-09-02 22:15:53.956921+00:00
846,186590.0,Football Club Internazionale Milano S.p.A.,John,Stones,1994-05-28,2028-06-30,,2026-09-02 22:15:53.956921+00:00
847,55735.0,Football Club Internazionale Milano S.p.A.,Henrikh,Mkhitaryan,1989-01-21,2027-06-30,,2026-09-02 22:15:53.956921+00:00
848,433188.0,Football Club Internazionale Milano S.p.A.,Curtis,Jones,2001-01-30,2031-06-30,,2026-09-02 22:15:53.956921+00:00
849,181136.0,Football Club Internazionale Milano S.p.A.,Piotr,Zielinski,1994-05-20,2028-06-30,,2026-09-02 22:15:53.956921+00:00
850,668207.0,Football Club Internazionale Milano S.p.A.,Petar,Sučić,2003-10-25,2030-06-30,,2026-09-02 22:15:53.956921+00:00
851,255942.0,Football Club Internazionale Milano S.p.A.,Nicolò,Barella,1997-02-07,2029-06-30,,2026-09-02 22:15:53.956921+00:00
852,198116.0,Football Club Internazionale Milano S.p.A.,Federico,Dimarco,1997-11-10,2027-06-30,,2026-09-02 22:15:53.956921+00:00
853,691316.0,Football Club Internazionale Milano S.p.A.,,Luis Henrique,2001-12-14,2030-06-30,,2026-09-02 22:15:53.956921+00:00
854,711976.0,Football Club Internazionale Milano S.p.A.,Andy,Diouf,2003-05-17,2030-06-30,,2026-09-02 22:15:53.956921+00:00
855,406625.0,Football Club Internazionale Milano S.p.A.,Lautaro,Martínez,1997-08-22,2029-06-30,,2026-09-02 22:15:53.956921+00:00
856,827734.0,Football Club Internazionale Milano S.p.A.,Ange-Yoan,Bonny,2003-10-25,2030-06-30,,2026-09-02 22:15:53.956921+00:00
857,318528.0,Football Club Internazionale Milano S.p.A.,Marcus,Thuram,1997-08-06,2028-06-30,,2026-09-02 22:15:53.956921+00:00
858,930781.0,Football Club Internazionale Milano S.p.A.,Pio,Esposito,2005-06-28,2030-06-30,,2026-09-02 22:15:53.956921+00:00
859,323255.0,Unione Sportiva Sassuolo Calcio,Giacomo,Satalino,1999-05-20,2027-06-30,,2026-09-02 22:15:53.956921+00:00
860,520530.0,Unione Sportiva Sassuolo Calcio,Fali,Candé,1998-01-24,2029-06-30,,2026-09-02 22:15:53.956921+00:00
861,543666.0,Unione Sportiva Sassuolo Calcio,Stefano,Turati,2001-09-05,2028-06-30,,2026-09-02 22:15:53.956921+00:00
862,1168024.0,Unione Sportiva Sassuolo Calcio,Lorenzo,Nyarko,2007-10-20,,,2026-09-02 22:15:53.956921+00:00
863,238266.0,Unione Sportiva Sassuolo Calcio,Duje,Caleta-Car,1996-09-17,2028-06-30,,2026-09-02 22:15:53.956921+00:00
864,546926.0,Unione Sportiva Sassuolo Calcio,Jay,Idzes,2000-06-02,2029-06-30,,2026-09-02 22:15:53.956921+00:00
865,660746.0,Unione Sportiva Sassuolo Calcio,Fedde,Leysen,2003-07-09,2027-06-30,,2026-09-02 22:15:53.956921+00:00
866,371021.0,Unione Sportiva Sassuolo Calcio,Arijanet,Murić,1998-11-07,,,2026-09-02 22:15:53.956921+00:00
867,406632.0,Unione Sportiva Sassuolo Calcio,Cas,Odenthal,2000-09-26,2027-06-30,,2026-09-02 22:15:53.956921+00:00
868,982267.0,Unione Sportiva Sassuolo Calcio,Ibrahim,Sulemana,2003-05-22,2027-06-30,,2026-09-02 22:15:53.956921+00:00
869,691825.0,Unione Sportiva Sassuolo Calcio,Edoardo,Pieragnolo,2003-01-03,2029-06-30,,2026-09-02 22:15:53.956921+00:00
870,345458.0,Unione Sportiva Sassuolo Calcio,Sebastian,Walukiewicz,2000-04-05,,,2026-09-02 22:15:53.956921+00:00
871,567129.0,Unione Sportiva Sassuolo Calcio,Josh,Doig,2002-05-18,2028-06-30,,2026-09-02 22:15:53.956921+00:00
872,490423.0,Unione Sportiva Sassuolo Calcio,Ignace,Van der Brempt,2002-04-01,2027-06-30,,2026-09-02 22:15:53.956921+00:00
873,724106.0,Unione Sportiva Sassuolo Calcio,Luca,Lipani,2005-05-18,2028-06-30,,2026-09-02 22:15:53.956921+00:00
874,646747.0,Unione Sportiva Sassuolo Calcio,Rafa,Obrador,2004-02-24,2027-06-30,,2026-09-02 22:15:53.956921+00:00
875,655525.0,Unione Sportiva Sassuolo Calcio,Yeferson,Paz,2002-06-13,2027-06-30,,2026-09-02 22:15:53.956921+00:00
876,74683.0,Unione Sportiva Sassuolo Calcio,Nemanja,Matić,1988-08-01,2027-06-30,,2026-09-02 22:15:53.956921+00:00
877,441515.0,Unione Sportiva Sassuolo Calcio,Daniel,Boloca,1998-12-22,2028-06-30,,2026-09-02 22:15:53.956921+00:00
878,1019116.0,Unione Sportiva Sassuolo Calcio,Giorgio,Vezzosi,2007-01-14,,,2026-09-02 22:15:53.956921+00:00
879,390163.0,Unione Sportiva Sassuolo Calcio,Andrea,Ghion,2000-02-23,2029-06-30,,2026-09-02 22:15:53.956921+00:00
880,655207.0,Unione Sportiva Sassuolo Calcio,Laurs,Skjellerup,2002-08-12,2029-06-30,,2026-09-02 22:15:53.956921+00:00
881,177843.0,Unione Sportiva Sassuolo Calcio,Domenico,Berardi,1994-08-01,2029-06-30,,2026-09-02 22:15:53.956921+00:00
882,1170286.0,Unione Sportiva Sassuolo Calcio,Darryl,Bakola,2007-11-30,2030-06-30,,2026-09-02 22:15:53.956921+00:00
883,919669.0,Unione Sportiva Sassuolo Calcio,Simone,Cinquegrano,2004-06-25,2027-06-30,,2026-09-02 22:15:53.956921+00:00
884,961022.0,Unione Sportiva Sassuolo Calcio,Benja,Domínguez,2003-09-19,2027-06-30,,2026-09-02 22:15:53.956921+00:00
885,538918.0,Unione Sportiva Sassuolo Calcio,Sebastiano,Esposito,2002-07-02,2027-06-30,,2026-09-02 22:15:53.956921+00:00
886,372720.0,Unione Sportiva Sassuolo Calcio,Nicholas,Pierini,1998-08-06,2027-06-30,,2026-09-02 22:15:53.956921+00:00
887,944570.0,Unione Sportiva Sassuolo Calcio,Vasilije,Adžić,2006-05-12,2027-06-30,,2026-09-02 22:15:53.956921+00:00
888,921655.0,Unione Sportiva Sassuolo Calcio,Ismaël,Koné,2002-06-16,2030-06-30,,2026-09-02 22:15:53.956921+00:00
889,746891.0,Unione Sportiva Sassuolo Calcio,Cristian,Volpato,2003-11-15,2028-06-30,,2026-09-02 22:15:53.956921+00:00
890,564785.0,Unione Sportiva Sassuolo Calcio,Kristian,Thorstvedt,1999-03-13,2027-06-30,,2026-09-02 22:15:53.956921+00:00
891,647280.0,Unione Sportiva Sassuolo Calcio,Kieron,Bowie,2002-09-21,2027-06-30,,2026-09-02 22:15:53.956921+00:00
892,579930.0,Unione Sportiva Sassuolo Calcio,Armand,Laurienté,1998-12-04,2029-06-30,,2026-09-02 22:15:53.956921+00:00
893,258482.0,Cagliari Calcio,Boris,Radunović,1996-05-26,2029-06-30,,2026-09-02 22:15:53.956921+00:00
894,421873.0,Cagliari Calcio,Elia,Caprile,2001-08-25,2029-06-30,,2026-09-02 22:15:53.956921+00:00
895,304144.0,Cagliari Calcio,Alen,Sherri,1997-12-15,2028-06-30,,2026-09-02 22:15:53.956921+00:00
896,457444.0,Cagliari Calcio,Giuseppe,Aurelio,2000-03-22,2029-06-30,,2026-09-02 22:15:53.956921+00:00
897,405385.0,Cagliari Calcio,Yukinari,Sugawara,2000-06-28,2027-06-30,,2026-09-02 22:15:53.956921+00:00
898,289446.0,Cagliari Calcio,Yerry,Mina,1994-09-23,2028-06-30,,2026-09-02 22:15:53.956921+00:00
899,885226.0,Cagliari Calcio,Riyad,Idrissi,2005-06-13,2030-06-30,,2026-09-02 22:15:53.956921+00:00
900,1228231.0,Cagliari Calcio,Juan,Rodríguez,2005-05-30,2030-06-30,,2026-09-02 22:15:53.956921+00:00
901,406151.0,Cagliari Calcio,,Zé Pedro,1997-06-06,2028-06-30,,2026-09-02 22:15:53.956921+00:00
902,691482.0,Cagliari Calcio,Jacopo,Fazzini,2003-03-16,2027-06-30,,2026-09-02 22:15:53.956921+00:00
903,249126.0,Cagliari Calcio,Harry,Winks,1996-02-02,2028-06-30,,2026-09-02 22:15:53.956921+00:00
904,1039342.0,Cagliari Calcio,Raphael,Kofler,2005-04-26,2027-06-30,,2026-09-02 22:15:53.956921+00:00
905,911224.0,Cagliari Calcio,Alessandro,Romano,2006-06-17,2027-06-30,,2026-09-02 22:15:53.956921+00:00
906,568333.0,Cagliari Calcio,Adam,Obert,2002-08-23,2030-06-30,,2026-09-02 22:15:53.956921+00:00
907,1048013.0,Cagliari Calcio,Nicola,Grandu,2006-07-15,2027-06-30,,2026-09-02 22:15:53.956921+00:00
908,1134304.0,Cagliari Calcio,Joseph,Liteta,2006-02-22,2030-06-30,,2026-09-02 22:15:53.956921+00:00
909,915849.0,Cagliari Calcio,Yanis,Massolin,2002-09-20,2027-06-30,,2026-09-02 22:15:53.956921+00:00
910,749552.0,Cagliari Calcio,Alieu,Fadera,2001-11-03,2027-06-30,,2026-09-02 22:15:53.956921+00:00
911,197471.0,Cagliari Calcio,Roberto,Gagliardini,1994-04-07,2027-06-30,,2026-09-02 22:15:53.956921+00:00
912,1078164.0,Cagliari Calcio,Demi,Akarakiri,2007-09-29,2030-06-30,,2026-09-02 22:15:53.956921+00:00
913,1371793.0,Cagliari Calcio,Paul,Mendy,2007-01-13,2031-06-30,,2026-09-02 22:15:53.956921+00:00
914,235931.0,Cagliari Calcio,Alessandro,Deiola,1995-08-01,2029-06-30,,2026-09-02 22:15:53.956921+00:00
915,564305.0,Cagliari Calcio,Michel,Adopo,2000-07-19,2029-06-30,,2026-09-02 22:15:53.956921+00:00
916,539134.0,Cagliari Calcio,Daniel,Maldini,2001-10-11,2027-06-30,,2026-09-02 22:15:53.956921+00:00
917,926839.0,Cagliari Calcio,Ivan,Sulev,2006-09-11,2029-06-30,,2026-09-02 22:15:53.956921+00:00
918,718201.0,Cagliari Calcio,,Kevin Carlos,2001-04-10,2027-06-30,,2026-09-02 22:15:53.956921+00:00
919,628558.0,Cagliari Calcio,Riccardo,Ciervo,2002-04-01,2027-06-30,,2026-09-02 22:15:53.956921+00:00
920,600041.0,Cagliari Calcio,Mattia,Felici,2001-04-17,2027-06-30,,2026-09-02 22:15:53.956921+00:00
921,354814.0,Cagliari Calcio,M'Bala,Nzola,1996-08-18,2027-06-30,,2026-09-02 22:15:53.956921+00:00
922,1099924.0,Cagliari Calcio,Yael,Trepy,2006-05-20,2030-06-30,,2026-09-02 22:15:53.956921+00:00
923,459988.0,Cagliari Calcio,Gennaro,Borrelli,2000-03-10,2029-06-30,,2026-09-02 22:15:53.956921+00:00
924,352041.0,Torino Calcio,Lucas,Perri,1997-12-10,2027-06-30,,2026-09-02 22:15:53.956921+00:00
925,163048.0,Torino Calcio,Alberto,Paleari,1992-08-29,2027-06-30,,2026-09-02 22:15:53.956921+00:00
926,942103.0,Torino Calcio,Lapo,Siviero,2006-11-23,2029-06-30,,2026-09-02 22:15:53.956921+00:00
927,588426.0,Torino Calcio,Saúl,Coco,1999-02-09,2029-06-30,,2026-09-02 22:15:53.956921+00:00
928,298583.0,Torino Calcio,Eray,Cömert,1998-02-04,2028-06-30,,2026-09-02 22:15:53.956921+00:00
929,981998.0,Torino Calcio,Diego,Mascardi,2006-09-26,2031-06-30,,2026-09-02 22:15:53.956921+00:00
930,492319.0,Torino Calcio,Franco,Israel,2000-04-22,2028-06-30,,2026-09-02 22:15:53.956921+00:00
931,435228.0,Torino Calcio,Ardian,Ismajli,1996-09-30,2027-06-30,,2026-09-02 22:15:53.956921+00:00
932,746712.0,Torino Calcio,Pietro,Comuzzo,2005-02-20,2027-06-30,,2026-09-02 22:15:53.956921+00:00
933,984964.0,Torino Calcio,Niccolò,Fortini,2006-02-13,2027-06-30,,2026-09-02 22:15:53.956921+00:00
934,798929.0,Torino Calcio,Gvidas,Gineitis,2004-04-15,2029-06-30,,2026-09-02 22:15:53.956921+00:00
935,424015.0,Torino Calcio,Nathan,Patterson,2001-10-16,2029-06-30,,2026-09-02 22:15:53.956921+00:00
936,864306.0,Torino Calcio,Rafik,Belghali,2002-06-07,2027-06-30,,2026-09-02 22:15:53.956921+00:00
937,1188619.0,Torino Calcio,Alessio,Cacciamani,2007-06-29,2029-06-30,,2026-09-02 22:15:53.956921+00:00
938,461943.0,Torino Calcio,Daniel,Bragança,1999-05-27,2027-06-30,,2026-09-02 22:15:53.956921+00:00
939,559333.0,Torino Calcio,Kian,Fitz-Jim,2003-07-05,2029-06-30,,2026-09-02 22:15:53.956921+00:00
940,622380.0,Torino Calcio,Cesare,Casadei,2003-01-10,2029-06-30,,2026-09-02 22:15:53.956921+00:00
941,743091.0,Torino Calcio,Emirhan,İlkhan,2004-06-01,2027-06-30,,2026-09-02 22:15:53.956921+00:00
942,293200.0,Torino Calcio,Nikola,Vlašić,1997-10-04,2027-06-30,,2026-09-02 22:15:53.956921+00:00
943,1191921.0,Torino Calcio,Andrea,Luongo,2008-02-16,2029-06-30,,2026-09-02 22:15:53.956921+00:00
944,124555.0,Torino Calcio,Cristiano,Biraghi,1992-09-01,2027-06-30,,2026-09-02 22:15:53.956921+00:00
945,433181.0,Torino Calcio,Tino,Anjorin,2001-11-23,2028-06-30,,2026-09-02 22:15:53.956921+00:00
946,308279.0,Torino Calcio,Rolando,Mandragora,1997-06-29,2029-06-30,,2026-09-02 22:15:53.956921+00:00
947,346779.0,Torino Calcio,Ché,Adams,1996-07-13,2027-06-30,,2026-09-02 22:15:53.956921+00:00
948,364133.0,Torino Calcio,Pietro,Pellegri,2001-03-17,2027-06-30,,2026-09-02 22:15:53.956921+00:00
949,613393.0,Torino Calcio,Gaetano,Oristanio,2002-09-28,2027-06-30,,2026-09-02 22:15:53.956921+00:00
950,282388.0,Torino Calcio,Giovanni,Simeone,1995-07-05,2028-06-30,,2026-09-02 22:15:53.956921+00:00
951,73794.0,Torino Calcio,Duván,Zapata,1991-04-01,2028-06-30,,2026-09-02 22:15:53.956921+00:00
952,357778.0,Torino Calcio,Sandro,Kulenović,1999-12-04,2029-06-30,,2026-09-02 22:15:53.956921+00:00
953,393238.0,Torino Calcio,Zakaria,Aboukhlal,2000-02-18,2029-06-30,,2026-09-02 22:15:53.956921+00:00
954,1159864.0,Parma Calcio 1913,Mariano,Troilo,2003-06-28,2030-06-30,,2026-09-02 22:15:53.956921+00:00
955,673514.0,Parma Calcio 1913,Abdoulaye,Ndiaye,2002-04-10,2029-06-30,,2026-09-02 22:15:53.956921+00:00
956,814473.0,Parma Calcio 1913,Giovanni,Daffara,2004-12-05,2031-06-30,,2026-09-02 22:15:53.956921+00:00
957,528181.0,Parma Calcio 1913,Edoardo,Corvi,2001-03-23,2029-06-30,,2026-09-02 22:15:53.956921+00:00
958,329145.0,Parma Calcio 1913,,Diego Carlos,1993-03-15,2027-06-30,,2026-09-02 22:15:53.956921+00:00
959,357983.0,Parma Calcio 1913,Simone,Ghidotti,2000-03-19,,,2026-09-02 22:15:53.956921+00:00
960,1009616.0,Parma Calcio 1913,Dominik,Drobnic,2007-04-05,,,2026-09-02 22:15:53.956921+00:00
961,625202.0,Parma Calcio 1913,Lautaro,Valenti,1999-01-14,2027-06-30,,2026-09-02 22:15:53.956921+00:00
962,392956.0,Parma Calcio 1913,Enrico,Delprato,1999-11-10,2027-06-30,,2026-09-02 22:15:53.956921+00:00
963,731491.0,Parma Calcio 1913,Franco,Carboni,2003-04-04,2030-06-30,,2026-09-02 22:15:53.956921+00:00
964,445126.0,Parma Calcio 1913,Emanuele,Valeri,1998-12-07,2028-06-30,,2026-09-02 22:15:53.956921+00:00
965,932187.0,Parma Calcio 1913,Sascha,Britschgi,2006-08-27,2030-06-30,,2026-09-02 22:15:53.956921+00:00
966,1087009.0,Parma Calcio 1913,Abdou-Salam,Konate,2006-11-25,2029-06-30,,2026-09-02 22:15:53.956921+00:00
967,430280.0,Parma Calcio 1913,Hans,Nicolussi Caviglia,2000-06-18,2030-06-30,,2026-09-02 22:15:53.956921+00:00
968,707844.0,Parma Calcio 1913,Mandela,Keita,2002-05-10,2029-06-30,,2026-09-02 22:15:53.956921+00:00
969,466802.0,Parma Calcio 1913,Adrián,Bernabé,2001-05-26,2027-06-30,,2026-09-02 22:15:53.956921+00:00
970,999127.0,Parma Calcio 1913,Benja,Cremaschi,2005-03-02,2031-06-30,,2026-09-02 22:15:53.956921+00:00
971,1043646.0,Parma Calcio 1913,Christian,Ordóñez,2004-07-24,2030-06-30,,2026-09-02 22:15:53.956921+00:00
972,633668.0,Parma Calcio 1913,Giovanni,Fabbian,2003-01-14,2027-06-30,,2026-09-02 22:15:53.956921+00:00
973,668512.0,Parma Calcio 1913,David,Romero,2003-03-25,2031-06-30,,2026-09-02 22:15:53.956921+00:00
974,840149.0,Parma Calcio 1913,Matija,Frigan,2003-02-11,2030-06-30,,2026-09-02 22:15:53.956921+00:00
975,962149.0,Parma Calcio 1913,Ousmane,Diallo,2007-06-12,2031-06-30,,2026-09-02 22:15:53.956921+00:00
976,1058366.0,Parma Calcio 1913,Simone,Lontani,2008-01-18,2030-06-30,,2026-09-02 22:15:53.956921+00:00
977,862606.0,Parma Calcio 1913,Nesta,Elphege,2001-01-09,2030-06-30,,2026-09-02 22:15:53.956921+00:00
978,1231230.0,Parma Calcio 1913,Thomás,De Martis,2008-06-26,2027-06-30,,2026-09-02 22:15:53.956921+00:00
979,649016.0,Parma Calcio 1913,El Bilal,Touré,2001-10-03,2027-06-30,,2026-09-02 22:15:53.956921+00:00
980,300532.0,Parma Calcio 1913,Pontus,Almqvist,1999-07-10,2027-06-30,,2026-09-02 22:15:53.956921+00:00
981,435406.0,Associazione Calcio Monza,Demba,Thiam,1998-03-05,2028-06-30,,2026-09-02 22:15:53.956921+00:00
982,730531.0,Associazione Calcio Monza,Noel,Törnqvist,2002-02-01,2027-06-30,,2026-09-02 22:15:53.956921+00:00
983,906160.0,Associazione Calcio Monza,Saba,Goglichidze,2004-06-25,2027-06-30,,2026-09-02 22:15:53.956921+00:00
984,1009618.0,Associazione Calcio Monza,Aljaz,Strajnar,2007-08-16,2029-06-30,,2026-09-02 22:15:53.956921+00:00
985,1046867.0,Associazione Calcio Monza,Jan,Ziolkowski,2005-06-05,2027-06-30,,2026-09-02 22:15:53.956921+00:00
986,567454.0,Associazione Calcio Monza,Lorenzo,Lucchesi,2003-05-09,2030-06-30,,2026-09-02 22:15:53.956921+00:00
987,461019.0,Associazione Calcio Monza,Samuele,Birindelli,1999-07-19,2028-06-30,,2026-09-02 22:15:53.956921+00:00
988,1167990.0,Associazione Calcio Monza,Mathis,Mout,2007-08-06,,,2026-09-02 22:15:53.956921+00:00
989,314944.0,Associazione Calcio Monza,Ricardo,Mangas,1998-03-19,2027-06-30,,2026-09-02 22:15:53.956921+00:00
990,891869.0,Associazione Calcio Monza,Leonardo,Colombo,2005-06-04,2029-06-30,,2026-09-02 22:15:53.956921+00:00
991,377042.0,Associazione Calcio Monza,Michael,Folorunsho,1998-02-07,2027-06-30,,2026-09-02 22:15:53.956921+00:00
992,227347.0,Associazione Calcio Monza,Valentin,Antov,2000-11-09,2027-06-30,,2026-09-02 22:15:53.956921+00:00
993,969192.0,Associazione Calcio Monza,Ebenezer,Akinsanmiro,2004-11-25,2027-06-30,,2026-09-02 22:15:53.956921+00:00
994,957822.0,Associazione Calcio Monza,Eddy,Kouadio,2006-05-07,2027-06-30,,2026-09-02 22:15:53.956921+00:00
995,481834.0,Associazione Calcio Monza,Andrea,Carboni,2001-02-04,2029-06-30,,2026-09-02 22:15:53.956921+00:00
996,1010150.0,Associazione Calcio Monza,Adam,Bakoune,2006-02-06,2027-06-30,,2026-09-02 22:15:53.956921+00:00
997,1041129.0,Associazione Calcio Monza,Yvan,Maye,2006-03-21,2027-06-30,,2026-09-02 22:15:53.956921+00:00
998,332179.0,Associazione Calcio Monza,Matteo,Pessina,1997-04-21,2027-06-30,,2026-09-02 22:15:53.956921+00:00
999,670845.0,Associazione Calcio Monza,Omari,Forson,2004-07-20,2028-06-30,,2026-09-02 22:15:53.956921+00:00
1000,255838.0,Associazione Calcio Monza,Patrick,Ciurria,1995-02-09,2028-06-30,,2026-09-02 22:15:53.956921+00:00
1001,238752.0,Associazione Calcio Monza,Keita,Baldé,1995-03-08,2027-06-30,,2026-09-02 22:15:53.956921+00:00
1002,1045124.0,Associazione Calcio Monza,Jay,Robinson,2007-03-15,2027-06-30,,2026-09-02 22:15:53.956921+00:00
1003,265078.0,Associazione Calcio Monza,Patrick,Cutrone,1998-01-03,2029-06-30,,2026-09-02 22:15:53.956921+00:00
1004,661132.0,Associazione Calcio Monza,Exequiel,Zeballos,2002-04-24,2030-06-30,,2026-09-02 22:15:53.956921+00:00
1005,358032.0,Associazione Calcio Monza,Cyril,Ngonge,2000-05-26,2027-06-30,,2026-09-02 22:15:53.956921+00:00
1006,724069.0,Associazione Calcio Monza,Kevin,Martins,2005-01-31,2028-06-30,,2026-09-02 22:15:53.956921+00:00
1007,931900.0,Associazione Calcio Monza,Gustavo,Varela,2005-01-30,2030-06-30,,2026-09-02 22:15:53.956921+00:00
1008,392959.0,Associazione Calcio Monza,Andrea,Colpani,1999-05-11,2028-06-30,,2026-09-02 22:15:53.956921+00:00
1009,1143375.0,Associazione Calcio Monza,,Foe Ondoa,2005-12-12,2030-06-30,,2026-09-02 22:15:53.956921+00:00
1010,335516.0,Associazione Calcio Monza,Idrissa,Touré,1998-04-29,2028-06-30,,2026-09-02 22:15:53.956921+00:00
1011,347253.0,Associazione Calcio Monza,Dany,Mota,1998-05-02,2027-06-30,,2026-09-02 22:15:53.956921+00:00
1012,616628.0,Frosinone Calcio S.r.l.,Giorgio,Cittadini,2002-04-18,2027-06-30,,2026-09-02 22:15:53.956921+00:00
1013,550116.0,Frosinone Calcio S.r.l.,Ilario,Monterisi,2001-12-19,2027-06-30,,2026-09-02 22:15:53.956921+00:00
